时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出
2015-01-05 16:00:00,-0.13,0,0,0,0,0
2015-01-06 16:00:00,8.61,0,0,0,0,0
2015-01-07 16:00:00,6.38,0,0,0,0,0
2015-01-08 16:00:00,5.48,0,0,0,0,0
2015-01-09 16:00:00,5.17,0,0,0,0,0
2015-01-12 16:00:00,6.46,0,0,0,0,0
2015-01-13 16:00:00,6.2,0,0,0,0,0
2015-01-14 16:00:00,6.69,1.05,105071.38,0,10012068,0
2015-01-15 16:00:00,6.69,1.05,0,0,0,0
2015-01-16 16:00:00,8.92,3.17,211827,0,0,0
2015-01-19 16:00:00,2.01,-3.4,0,-657096,0,0
2015-01-20 16:00:00,4.28,-1.24,216150,0,0,0
2015-01-21 16:00:00,5.57,-1.37,0,-12858.33,0,-9891024
2015-01-22 16:00:00,6.42,-1.37,0,0,0,0
2015-01-23 16:00:00,4.5,-1.37,0,0,0,0
2015-01-26 16:00:00,7.89,-1.37,0,0,0,0
2015-01-27 16:00:00,5.53,-1.37,0,0,0,0
2015-01-28 16:00:00,3.74,-1.37,0,0,0,0
2015-01-29 16:00:00,2.01,-1.37,0,0,0,0
2015-01-30 16:00:00,0.67,-1.37,0,0,0,0
2015-02-02 16:00:00,-1.25,-1.37,0,0,0,0
2015-02-03 16:00:00,0.05,-1.37,0,0,0,0
2015-02-04 16:00:00,-1.2,-1.37,0,0,0,0
2015-02-05 16:00:00,-1.65,-1.37,0,0,0,0
2015-02-06 16:00:00,0.8,-1.37,0,0,0,0
2015-02-09 16:00:00,-0.93,-1.37,0,0,0,0
2015-02-10 16:00:00,-4.37,-1.37,0,0,0,0
2015-02-11 16:00:00,-2.99,-1.37,0,0,0,0
2015-02-12 16:00:00,-4.19,-1.37,0,0,0,0
2015-02-13 16:00:00,-2.23,-1.37,0,0,0,0
2015-02-16 16:00:00,-0.98,-1.37,0,0,0,0
2015-02-17 16:00:00,0.63,-1.37,0,0,0,0
2015-02-25 16:00:00,-0.45,-1.37,0,0,0,0
2015-02-26 16:00:00,0.58,-1.37,0,0,0,0
2015-02-27 16:00:00,0.49,-1.37,0,0,0,0
2015-03-02 16:00:00,0.13,-1.37,0,0,0,0
2015-03-03 16:00:00,1.92,-1.37,0,0,0,0
2015-03-04 16:00:00,3.7,-1.37,0,0,0,0
2015-03-05 16:00:00,2.54,-1.37,0,0,0,0
2015-03-06 16:00:00,0.4,-1.37,0,0,0,0
2015-03-09 16:00:00,1.2,-1.37,0,0,0,0
2015-03-10 16:00:00,1.25,-1.37,0,0,0,0
2015-03-11 16:00:00,0.09,-2.64,0,-127282.37,9874560,0
2015-03-12 16:00:00,1.38,-1.4,124320,0,0,0
2015-03-13 16:00:00,1.03,-1.75,0,-35520,0,0
2015-03-16 16:00:00,5.53,2.64,439560,0,0,0
2015-03-17 16:00:00,4.14,1.31,0,-133200,0,0
2015-03-18 16:00:00,5.44,2.55,124109.31,0,0,-13686
2015-03-19 16:00:00,7.04,4.1,155190,0,0,0
2015-03-20 16:00:00,7.49,4.55,44340,0,0,0
2015-03-23 16:00:00,9.05,6.05,150756,0,0,0
2015-03-24 16:00:00,17.3,14.08,802554,0,0,0
2015-03-25 16:00:00,20.33,17.05,297078,0,0,0
2015-03-26 16:00:00,16.72,13.55,0,-350286,0,0
2015-03-27 16:00:00,16.72,13.55,0,0,0,0
2015-03-30 16:00:00,16.94,13.77,22170,0,0,0
2015-03-31 16:00:00,16.36,13.19,0,-57642,0,0
2015-04-01 16:00:00,17.88,14.66,146322,0,0,0
2015-04-02 16:00:00,18.06,14.83,17736,0,0,0
2015-04-03 16:00:00,21.93,18.6,376890,0,0,0
2015-04-07 16:00:00,28.4,24.9,629628,0,0,0
2015-04-08 16:00:00,30.23,26.67,177360,0,0,0
2015-04-09 16:00:00,32.41,28.8,212832,0,0,0
2015-04-10 16:00:00,35.98,32.26,345852,0,0,0
2015-04-13 16:00:00,41.55,37.71,545382,0,0,0
2015-04-14 16:00:00,51.09,46.98,926706,0,0,0
2015-04-15 16:00:00,41.24,37.4,0,-957744,0,0
2015-04-16 16:00:00,46.9,42.9,549816,0,0,0
2015-04-17 16:00:00,48.02,43.96,106416,0,0,0
2015-04-20 16:00:00,42.62,38.73,0,-523212,0,0
2015-04-21 16:00:00,46.72,42.72,399060,0,0,0
2015-04-22 16:00:00,49.49,45.43,270474,0,0,0
2015-04-23 16:00:00,47.39,43.39,0,-203964,0,0
2015-04-24 16:00:00,43.29,39.4,0,-399060,0,0
2015-04-27 16:00:00,45.96,41.97,257172,0,0,0
2015-04-28 16:00:00,48.55,44.5,252738,0,0,0
2015-04-29 16:00:00,47.93,43.88,0,-62076,0,0
2015-04-30 16:00:00,43.6,39.71,0,-416796,0,0
2015-05-04 16:00:00,39.28,35.5,0,-421230,0,0
2015-05-05 16:00:00,36.2,32.48,0,-301512,0,0
2015-05-06 16:00:00,34.33,30.66,0,-181794,0,0
2015-05-07 16:00:00,31.12,27.56,0,-310380,0,0
2015-05-08 16:00:00,38.21,34.43,687270,0,0,0
2015-05-11 16:00:00,47.04,43.03,860196,0,0,0
2015-05-12 16:00:00,45.3,41.35,0,-168492,0,0
2015-05-13 16:00:00,44.32,40.15,0,-120225.69,0,-14033610
2015-05-14 16:00:00,42.8,40.15,0,0,0,0
2015-05-15 16:00:00,38.47,40.15,0,0,0,0
2015-05-18 16:00:00,38.47,40.15,0,0,0,0
2015-05-19 16:00:00,40.39,40.15,0,0,0,0
2015-05-20 16:00:00,41.91,41.01,86511.05,0,14029848,0
2015-05-21 16:00:00,47.04,46.14,512568,0,0,0
2015-05-22 16:00:00,47.53,46.64,49896,0,0,0
2015-05-25 16:00:00,62.28,61.29,1465128,0,0,0
2015-05-26 16:00:00,63.08,62.1,81648,0,0,0
2015-05-27 16:00:00,72.63,71.57,946945.76,0,0,-17880
2015-05-28 16:00:00,64.29,63.28,0,-829173,0,0
2015-05-29 16:00:00,70.93,69.9,661526,0,0,0
2015-06-01 16:00:00,86.71,85.57,1567726,0,0,0
2015-06-02 16:00:00,89.3,88.16,258267,0,0,0
2015-06-03 16:00:00,90.55,89.38,122337,0,0,0
2015-06-04 16:00:00,88.67,87.52,0,-185771,0,0
2015-06-05 16:00:00,90.5,89.33,181240,0,0,0
2015-06-08 16:00:00,89.17,88.02,0,-131399,0,0
2015-06-09 16:00:00,84.44,83.31,0,-471224,0,0
2015-06-10 16:00:00,82.97,81.86,0,-144992,0,0
2015-06-11 16:00:00,85.56,84.44,258267,0,0,0
2015-06-12 16:00:00,87.69,86.57,212957,0,0,0
2015-06-15 16:00:00,92.11,90.97,439507,0,0,0
2015-06-16 16:00:00,79.81,78.73,0,-1223370,0,0
2015-06-17 16:00:00,81.41,77.73,0,-100164.1,0,-17797768
2015-06-18 16:00:00,76.15,77.73,0,0,0,0
2015-06-19 16:00:00,65.4,77.73,0,0,0,0
2015-06-23 16:00:00,76.55,77.73,0,0,0,0
2015-06-24 16:00:00,80.29,77.73,0,0,0,0
2015-06-25 16:00:00,74.68,77.73,0,0,0,0
2015-06-26 16:00:00,57.2,77.73,0,0,0,0
2015-06-29 16:00:00,45.88,77.73,0,0,0,0
2015-06-30 16:00:00,60.1,77.73,0,0,0,0
2015-07-01 16:00:00,47.26,77.73,0,0,0,0
2015-07-02 16:00:00,32.9,77.73,0,0,0,0
2015-07-03 16:00:00,19.61,77.73,0,0,0,0
2015-07-06 16:00:00,23.94,77.73,0,0,0,0
2015-07-07 16:00:00,11.73,77.73,0,0,0,0
2015-07-08 16:00:00,0.53,77.44,0,-29506.71,17795704,0
2015-07-09 16:00:00,10.61,95.24,1780376,0,0,0
2015-07-10 16:00:00,21.67,114.73,1949552,0,0,0
2015-07-13 16:00:00,33.84,136.24,2150952,0,0,0
2015-07-14 16:00:00,31.97,132.94,0,-330296,0,0
2015-07-15 16:00:00,18.77,125.32,0,-762461.73,0,-22589024
2015-07-16 16:00:00,26.3,125.32,0,0,0,0
2015-07-17 16:00:00,34.55,125.32,0,0,0,0
2015-07-20 16:00:00,34.2,125.32,0,0,0,0
2015-07-21 16:00:00,33.75,125.32,0,0,0,0
2015-07-22 16:00:00,32.64,123.25,0,-206552.07,22560224,0
2015-07-23 16:00:00,38.92,133.85,1060392,0,0,0
2015-07-24 16:00:00,37,130.63,0,-322728,0,0
2015-07-27 16:00:00,23.41,107.65,0,-2297516,0,0
2015-07-28 16:00:00,26.12,112.26,461040,0,0,0
2015-07-29 16:00:00,33.53,112.68,41425.98,0,0,-21330784
2015-07-30 16:00:00,31.74,112.68,0,0,0,0
2015-07-31 16:00:00,33.97,112.68,0,0,0,0
2015-08-03 16:00:00,36.74,112.68,0,0,0,0
2015-08-04 16:00:00,41.77,112.68,0,0,0,0
2015-08-05 16:00:00,36.07,112.68,0,0,0,0
2015-08-06 16:00:00,33.97,112.68,0,0,0,0
2015-08-07 16:00:00,35.4,112.68,0,0,0,0
2015-08-10 16:00:00,41.42,112.68,0,0,0,0
2015-08-11 16:00:00,38.9,112.68,0,0,0,0
2015-08-12 16:00:00,34.68,112.68,0,0,0,0
2015-08-13 16:00:00,35.94,112.68,0,0,0,0
2015-08-14 16:00:00,37.6,112.68,0,0,0,0
2015-08-17 16:00:00,41.01,112.68,0,0,0,0
2015-08-18 16:00:00,30.24,112.68,0,0,0,0
2015-08-19 16:00:00,32.84,124.74,1205967.13,0,21289554,0
2015-08-20 16:00:00,29.43,119.02,0,-571428,0,0
2015-08-21 16:00:00,21.34,105.28,0,-1374516,0,0
2015-08-24 16:00:00,9.22,84.74,0,-2054052,0,0
2015-08-25 16:00:00,-1.69,66.28,0,-1845558,0,0
2015-08-26 16:00:00,0.91,70.68,439506.38,0,0,-28171
2015-08-27 16:00:00,7.69,82.16,1148641,0,0,0
2015-08-28 16:00:00,12.9,90.95,878826,0,0,0
2015-08-31 16:00:00,11.46,88.48,0,-246688,0,0
2015-09-01 16:00:00,7.92,82.55,0,-593593,0,0
2015-09-02 16:00:00,8.32,83.16,61672,0,0,0
2015-09-07 16:00:00,5.76,78.85,0,-431704,0,0
2015-09-08 16:00:00,9.49,85.17,632138,0,0,0
2015-09-09 16:00:00,12.9,86.31,114509.49,0,0,-18655780
2015-09-10 16:00:00,10.39,86.31,0,0,0,0
2015-09-11 16:00:00,7.82,86.31,0,0,0,0
2015-09-14 16:00:00,7.02,86.31,0,0,0,0
2015-09-15 16:00:00,1.49,86.31,0,0,0,0
2015-09-16 16:00:00,8,86.31,0,0,0,0
2015-09-17 16:00:00,4.55,86.31,0,0,0,0
2015-09-18 16:00:00,4.14,86.31,0,0,0,0
2015-09-21 16:00:00,5.45,86.31,0,0,0,0
2015-09-22 16:00:00,6.88,86.31,0,0,0,0
2015-09-23 16:00:00,6.7,86.31,0,0,0,0
2015-09-24 16:00:00,7.96,86.31,0,0,0,0
2015-09-25 16:00:00,4.55,86.31,0,0,0,0
2015-09-28 16:00:00,3.47,86.31,0,0,0,0
2015-09-29 16:00:00,0.15,86.31,0,0,0,0
2015-09-30 16:00:00,0.91,87.28,96067.4,0,18655344,0
2015-10-08 16:00:00,7.51,99.56,1228440,0,0,0
2015-10-09 16:00:00,8,99.55,0,-598.12,0,-20010864
2015-10-12 16:00:00,12.41,99.55,0,0,0,0
2015-10-13 16:00:00,13.93,99.55,0,0,0,0
2015-10-14 16:00:00,11.91,97,0,-255109.25,19977496,0
2015-10-15 16:00:00,14.52,101.58,458052,0,0,0
2015-10-16 16:00:00,16.54,105.2,361620,0,0,0
2015-10-19 16:00:00,13.35,99.57,0,-562520,0,0
2015-10-20 16:00:00,16.13,104.48,490196,0,0,0
2015-10-21 16:00:00,12.45,97.98,0,-650061.44,0,-28028
2015-10-22 16:00:00,14.92,102.31,433350,0,0,0
2015-10-23 16:00:00,20.49,112.1,979050,0,0,0
2015-10-26 16:00:00,21.21,113.38,128400,0,0,0
2015-10-27 16:00:00,20.44,112.02,0,-136425,0,0
2015-10-28 16:00:00,16.76,105.6,0,-642000,0,0
2015-10-29 16:00:00,16.63,105.36,0,-24075,0,0
2015-10-30 16:00:00,14.92,102.31,0,-304950,0,0
2015-11-02 16:00:00,12.59,98.22,0,-409275,0,0
2015-11-03 16:00:00,12.23,97.57,0,-64200,0,0
2015-11-04 16:00:00,16.72,105.52,794475,0,0,0
2015-11-05 16:00:00,19.86,111.06,553725,0,0,0
2015-11-06 16:00:00,21.25,113.46,240750,0,0,0
2015-11-09 16:00:00,23.55,117.48,401250,0,0,0
2015-11-10 16:00:00,21.79,114.43,0,-304950,0,0
2015-11-11 16:00:00,21.3,113.54,0,-88275,0,0
2015-11-12 16:00:00,22.06,114.91,136425,0,0,0
2015-11-13 16:00:00,17.89,107.52,0,-738300,0,0
2015-11-16 16:00:00,18.25,108.17,64200,0,0,0
2015-11-17 16:00:00,18.43,108.49,32100,0,0,0
2015-11-18 16:00:00,19.59,110.57,208650,0,0,0
2015-11-19 16:00:00,25.52,121.01,1043250,0,0,0
2015-11-20 16:00:00,23.63,117.64,0,-337050,0,0
2015-11-23 16:00:00,21.61,114.11,0,-353100,0,0
2015-11-24 16:00:00,20.4,111.94,0,-216675,0,0
2015-11-25 16:00:00,21.21,113.38,144450,0,0,0
2015-11-26 16:00:00,19.41,110.25,0,-312975,0,0
2015-11-27 16:00:00,14.83,102.15,0,-810525,0,0
2015-11-30 16:00:00,19.41,110.25,810525,0,0,0
2015-12-01 16:00:00,26.69,123.01,1275975,0,0,0
2015-12-02 16:00:00,29.02,127.19,417300,0,0,0
2015-12-03 16:00:00,30.06,128.95,176550,0,0,0
2015-12-04 16:00:00,26.69,123.01,0,-593850,0,0
2015-12-07 16:00:00,39.35,145.32,2230950,0,0,0
2015-12-08 16:00:00,50.58,165.14,1982175,0,0,0
2015-12-09 16:00:00,50.62,165.22,8025,0,0,0
2015-12-10 16:00:00,50.26,164.58,0,-64200,0,0
2015-12-11 16:00:00,55.07,173.01,842625,0,0,0
2015-12-14 16:00:00,58.71,179.43,642000,0,0,0
2015-12-15 16:00:00,55.11,173.09,0,-633975,0,0
2015-12-16 16:00:00,51.3,166.35,0,-674100,0,0
2015-12-17 16:00:00,66.43,192.99,2664300,0,0,0
2015-12-18 16:00:00,65.98,192.27,0,-72225,0,0
2015-12-21 16:00:00,82.6,221.48,2921100,0,0,0
2015-12-22 16:00:00,84.58,224.93,345075,0,0,0
2015-12-23 16:00:00,85.52,232.04,711128.15,0,0,-33247575
2015-12-24 16:00:00,72.67,232.04,0,0,0,0
2015-12-25 16:00:00,72.9,232.04,0,0,0,0
2015-12-28 16:00:00,76.76,232.04,0,0,0,0
2015-12-29 16:00:00,83.54,232.04,0,0,0,0
2015-12-30 16:00:00,82.82,232.04,0,0,0,0
2015-12-31 16:00:00,100.34,232.04,0,0,0,0
2016-01-04 16:00:00,80.31,232.04,0,0,0,0
2016-01-05 16:00:00,64.32,232.04,0,0,0,0
2016-01-06 16:00:00,65.22,232.04,0,0,0,0
2016-01-07 16:00:00,48.69,232.04,0,0,0,0
2016-01-08 16:00:00,48.96,232.04,0,0,0,0
2016-01-11 16:00:00,39.22,232.04,0,0,0,0
2016-01-12 16:00:00,47.57,232.04,0,0,0,0
